4.1595,-97.5467258
4.16,-111.622779
4.1605,-105.83079
4.161,-103.167736
4.1615,-104.387616
4.162,-103.010447
4.1625,-107.481427
4.163,-100.390168
4.1635,-95.9693975
4.164,-105.519299
4.1645,-94.6713158
4.165,-100.782327
4.1655,-102.405449
4.166,-106.69847
4.1665,-103.31333
4.167,-94.4381177
4.1675,-106.981931
4.168,-96.7939075
4.1685,-101.31747
4.169,-98.3438978
4.1695,-106.819616
4.17,-105.018413
4.1705,-96.1781874
4.171,-96.4043582
4.1715,-101.305064
4.172,-100.240297
4.1725,-97.3861408
4.173,-98.6122406
4.1735,-105.386974
4.174,-99.5096053
4.1745,-114.895534
4.175,-99.9426975
4.1755,-99.2267068
4.176,-109.65472
4.1765,-104.416409
4.177,-104.843207
4.1775,-103.903163
4.178,-102.314872
4.1785,-105.891137
4.179,-99.9379444
4.1795,-99.212503
4.18,-95.9655264
4.1805,-96.8076697
4.181,-97.265633
4.1815,-100.491181
4.182,-106.549166
4.1825,-106.098682
4.183,-96.7548551
4.1835,-110.212363
4.184,-100.20055
4.1845,-102.607411
4.185,-98.5068888
4.1855,-101.416602
4.186,-105.88228
4.1865,-110.326734
4.187,-102.333902
4.1875,-108.771301
4.188,-101.53241
4.1885,-99.6028585
4.189,-106.945095
4.1895,-94.9332108
4.19,-99.5355601
4.1905,-111.806074
4.191,-102.826909
4.1915,-103.461082
4.192,-109.911273
4.1925,-99.1085777
4.193,-107.167673
4.1935,-108.783317
4.194,-100.494523
4.1945,-99.4147926
4.195,-106.977734
4.1955,-110.832659
4.196,-101.906854
4.1965,-93.3721384
4.197,-94.1687339
4.1975,-104.108343
4.198,-98.9543185
4.1985,-105.941346
4.199,-101.689725
4.1995,-102.150142
4.2,-104.101648
4.2005,-97.1715188
4.201,-105.4457
4.2015,-107.949353
4.202,-100.246773
4.2025,-101.100169
4.203,-100.604852
4.2035,-97.7247617
4.204,-100.933979
4.2045,-112.372485
4.205,-95.806896
4.2055,-98.2808879
4.206,-99.8210421
4.2065,-104.972639
4.207,-95.614766
4.2075,-95.9589784
4.208,-97.1097488
4.2085,-98.4032476
4.209,-110.06357
4.2095,-98.5409292
4.21,-106.316306
4.2105,-113.786117
4.211,-111.652543
4.2115,-111.704005
4.212,-105.7172
4.2125,-102.659955
4.213,-98.3709222
4.2135,-107.18027
4.214,-108.604582
4.2145,-100.987975
4.215,-104.921517
4.2155,-96.8306815
4.216,-99.8578438
4.2165,-105.410427
4.217,-107.744933
4.2175,-97.8252637
4.218,-102.603752
4.2185,-115.799631
4.219,-103.061461
4.2195,-117.693003
4.22,-105.07128
4.2205,-112.569031
4.221,-101.693741
4.2215,-108.570296
4.222,-102.000033
4.2225,-102.933502
4.223,-102.019509
4.2235,-107.738188
4.224,-95.7728095
4.2245,-103.423246
4.225,-107.364639
4.2255,-97.9165013
4.226,-100.189499
4.2265,-102.949807
4.227,-96.8402993
4.2275,-106.522073
4.228,-99.9610098
4.2285,-106.755046
4.229,-100.006225
4.2295,-106.163085
4.23,-101.290771
4.2305,-110.47202
4.231,-103.23334
4.2315,-94.4859062
4.232,-104.876055
4.2325,-104.710344
4.233,-95.8299636
4.2335,-109.130835
4.234,-109.22125
4.2345,-110.177861
4.235,-105.958858
4.2355,-109.833279
4.236,-104.174598
4.2365,-101.82817
4.237,-101.407271
4.2375,-96.9711626
4.238,-108.919361
4.2385,-102.228272
4.239,-104.559117
4.2395,-96.6406814
4.24,-100.318988
4.2405,-104.405132
4.241,-98.6122924
4.2415,-100.663533
4.242,-112.67924
4.2425,-103.108665
4.243,-96.5293403
4.2435,-105.873496
4.244,-103.431537
4.2445,-96.1695545
4.245,-103.249663
4.2455,-100.926423
4.246,-101.003557
4.2465,-106.375515
4.247,-108.641254
4.2475,-96.7489687
4.248,-101.637553
4.2485,-98.1064346
4.249,-107.616042
4.2495,-95.694632
4.25,-98.9955379
4.2505,-110.576141
4.251,-104.775149
4.2515,-104.596831
4.252,-99.7394278
4.2525,-96.0876076
4.253,-108.594525
4.2535,-107.52183
4.254,-99.0651738
4.2545,-115.223367
4.255,-106.079026
4.2555,-100.675764
4.256,-99.2872914
4.2565,-113.922728
4.257,-94.8285856
4.2575,-98.455019
4.258,-109.809119
4.2585,-107.559
4.259,-109.949797
4.2595,-130.958064
4.26,-101.082263
4.2605,-101.352021
4.261,-105.437147
4.2615,-103.84111
4.262,-112.380039
4.2625,-95.9568841
4.263,-94.4338608
4.2635,-104.020386
4.264,-95.660566
4.2645,-102.125569
4.265,-100.026988
4.2655,-106.96428
4.266,-99.3798335
4.2665,-97.7773855
4.267,-98.3886968
4.2675,-97.2272526
4.268,-99.530646
4.2685,-98.9417139
4.269,-105.696057
4.2695,-105.697225
4.27,-97.4226746
4.2705,-99.1477732
4.271,-106.069325
4.2715,-112.185928
4.272,-108.452825
4.2725,-100.224368
4.273,-107.639542
4.2735,-102.813966
4.274,-111.422496
4.2745,-101.426435
4.275,-102.618292
4.2755,-98.3421896
4.276,-96.3542012
4.2765,-105.411201
4.277,-118.176076
4.2775,-105.964279
4.278,-101.260797
4.2785,-102.165777
4.279,-114.419535
4.2795,-98.08943
4.28,-103.806965
4.2805,-109.878795
4.281,-106.492016
4.2815,-101.02888
4.282,-100.23466
4.2825,-95.7596803
4.283,-100.420993
4.2835,-106.035509
4.284,-99.4809618
4.2845,-97.9981333
4.285,-99.169612
4.2855,-99.0256884
4.286,-107.178563
4.2865,-103.938944
4.287,-105.161956
4.2875,-100.458643
4.288,-106.450235
4.2885,-100.234435
4.289,-99.4132661
4.2895,-107.266702
4.29,-113.787841
4.2905,-98.2029006
4.291,-99.3929368
4.2915,-107.581667
4.292,-104.897343
4.2925,-103.309689
4.293,-103.523976
4.2935,-99.6395536
4.294,-120.434213
4.2945,-99.159419
4.295,-104.136453
4.2955,-105.282668
4.296,-104.897836
4.2965,-101.996421
4.297,-111.470679
4.2975,-112.585975
4.298,-109.218069
4.2985,-106.973466
4.299,-101.475467
4.2995,-106.62201
4.3,-104.621967
4.3005,-96.0293654
4.301,-100.208539
4.3015,-125.455588
4.302,-99.529494
4.3025,-113.362477
4.303,-97.9808711
4.3035,-97.7836351
4.304,-106.381511
4.3045,-104.083289
4.305,-100.032241
4.3055,-102.529397
4.306,-106.150126
4.3065,-102.310134
4.307,-94.7409881
4.3075,-104.41198
4.308,-106.712912
4.3085,-123.764563
4.309,-108.65771
4.3095,-99.2443728
4.31,-110.589003
4.3105,-114.291217
4.311,-98.0545483
4.3115,-109.230737
4.312,-106.557605
4.3125,-104.327526
4.313,-104.571903
4.3135,-112.894771
4.314,-107.780244
4.3145,-99.5826191
4.315,-105.68583
4.3155,-111.406453
4.316,-107.53458
4.3165,-98.3281776
4.317,-93.2274522
4.3175,-110.760706
4.318,-110.514051
4.3185,-99.6317659
4.319,-107.191632
4.3195,-98.0869975
4.32,-98.5971509
4.3205,-102.809017
4.321,-106.419907
4.3215,-101.387967
4.322,-107.79729
4.3225,-109.092056
4.323,-104.562164
4.3235,-102.087786
4.324,-101.173141
4.3245,-105.807745
4.325,-99.9586841
4.3255,-97.4002182
4.326,-101.752184
4.3265,-106.787628
4.327,-113.081176
4.3275,-97.7095484
4.328,-101.94338
4.3285,-107.891003
4.329,-108.124681
4.3295,-99.4239323
4.33,-100.009305
4.3305,-113.203676
4.331,-101.895434
4.3315,-117.32933
4.332,-104.222573
4.3325,-108.956476
4.333,-108.639856
4.3335,-99.7706127
4.334,-108.941649
4.3345,-110.11886
4.335,-100.581009
4.3355,-109.019375
4.336,-101.8418
4.3365,-107.441859
4.337,-98.6290401
4.3375,-100.82923
4.338,-110.927833
4.3385,-106.8855
4.339,-102.546653
4.3395,-100.943224
4.34,-115.469518
4.3405,-100.048
4.341,-103.466822
4.3415,-107.270011
4.342,-106.493848
4.3425,-99.0165392
4.343,-103.657813
4.3435,-100.58957
4.344,-103.047071
4.3445,-93.5272452
4.345,-100.598378
4.3455,-99.9968389
4.346,-101.363811
4.3465,-99.823076
4.347,-99.0367906
4.3475,-109.753317
4.348,-120.316721
4.3485,-101.130597
4.349,-99.7806854
4.3495,-105.858291
4.35,-106.596896
4.3505,-104.995916
4.351,-112.193272
4.3515,-101.194758
4.352,-99.6613295
4.3525,-102.337013
4.353,-99.2363188
4.3535,-106.675747
4.354,-95.449845
4.3545,-108.668879
4.355,-98.4331478
4.3555,-120.117923
4.356,-97.3684671
4.3565,-114.431815
4.357,-105.3006
4.3575,-107.742668
4.358,-107.726174
4.3585,-98.6255397
4.359,-102.392253
4.3595,-103.081126
4.36,-110.800733
4.3605,-107.559624
4.361,-102.820046
4.3615,-112.439063
4.362,-110.838761
4.3625,-104.762961
4.363,-108.844079
4.3635,-106.272804
4.364,-99.7792711
4.3645,-112.912637
4.365,-107.01216
4.3655,-101.288618
4.366,-107.186596
4.3665,-105.080169
4.367,-94.0212364
4.3675,-96.7481981
4.368,-107.029902
4.3685,-97.4857955
4.369,-101.504183
4.3695,-102.49108
4.37,-109.345908
4.3705,-103.778634
4.371,-100.102753
4.3715,-98.8518591
4.372,-100.914243
4.3725,-95.7937099
4.373,-98.2295034
4.3735,-101.595037
4.374,-102.074998
4.3745,-102.846171
4.375,-108.712522
4.3755,-106.31833
4.376,-101.712047
4.3765,-96.058846
4.377,-94.6312302
4.3775,-96.2654207
4.378,-103.969095
4.3785,-99.7396723
4.379,-97.3955961
4.3795,-104.029045
4.38,-99.6900973
4.3805,-104.756854
4.381,-99.1804334
4.3815,-104.31483
4.382,-104.33279
4.3825,-96.6803191
4.383,-96.6585767
4.3835,-108.234653
4.384,-109.511223
4.3845,-96.3670092
4.385,-108.062373
4.3855,-98.0867815
4.386,-96.6202562
4.3865,-101.38062
4.387,-104.903302
4.3875,-98.4194664
4.388,-101.353735
4.3885,-103.485241
4.389,-104.355127
4.3895,-102.272432
4.39,-108.113995
4.3905,-101.541564
4.391,-104.006309
4.3915,-102.725798
4.392,-115.635715
4.3925,-107.561453
4.393,-102.230195
4.3935,-99.1355532
4.394,-100.843822
4.3945,-109.688801
4.395,-106.972559
4.3955,-100.603605
4.396,-106.941225
4.3965,-105.661157
4.397,-100.83878
4.3975,-103.250955
4.398,-103.805037
4.3985,-100.955668
4.399,-101.937551
4.3995,-103.063209
4.4,-106.417539
4.4005,-109.831571
4.401,-110.501588
4.4015,-100.067781
4.402,-106.233448
4.4025,-104.663267
4.403,-103.575424
4.4035,-96.8068698
4.404,-106.121629
4.4045,-102.617964
4.405,-100.322532
4.4055,-108.155663
4.406,-96.1267854
4.4065,-103.285406
4.407,-97.9931406
4.4075,-96.7741137
4.408,-101.545566
4.4085,-103.011043
4.409,-104.941394
4.4095,-108.389392
4.41,-98.6757931
4.4105,-101.328886
4.411,-97.8824964
4.4115,-118.001769
4.412,-93.8683517
4.4125,-104.469172
4.413,-127.210818
4.4135,-107.024567
4.414,-101.371508
4.4145,-98.1306207
4.415,-106.820276
4.4155,-106.560973
4.416,-107.252798
4.4165,-98.5091272
4.417,-107.438643
4.4175,-101.212654
4.418,-102.793216
4.4185,-101.298876
4.419,-107.294172
4.4195,-106.512876
4.42,-102.68051
4.4205,-99.7102697
4.421,-101.33622
4.4215,-96.3913575
4.422,-101.533545
4.4225,-104.692007
4.423,-101.001517
4.4235,-103.34105
4.424,-103.188256
4.4245,-108.430065
4.425,-117.703138
4.4255,-113.829676
4.426,-97.0027032
4.4265,-106.912634
4.427,-101.670678
4.4275,-106.959071
4.428,-98.0163976
4.4285,-107.042596
4.429,-100.07296
4.4295,-112.234924
4.43,-99.2927663
4.4305,-103.149197
4.431,-101.665701
4.4315,-102.118609
4.432,-107.484858
4.4325,-108.071113
4.433,-109.595618
4.4335,-98.4283626
4.434,-111.083403
4.4345,-107.776826
4.435,-111.16501
4.4355,-102.861076
4.436,-101.06886
4.4365,-102.110924
4.437,-105.848036
4.4375,-116.885593
4.438,-104.454751
4.4385,-101.436285
4.439,-100.889141
4.4395,-104.812942
4.44,-102.456913
4.4405,-106.333925
4.441,-109.565677
4.4415,-101.937204
4.442,-105.444654
4.4425,-98.9886931
4.443,-101.860311
4.4435,-98.4000465
4.444,-105.090756
4.4445,-108.971503
4.445,-100.565415
4.4455,-95.6028943
4.446,-97.8260211
4.4465,-97.5180836
4.447,-108.432468
4.4475,-99.9135553
4.448,-101.904025
4.4485,-111.834977
4.449,-104.71306
4.4495,-96.631447
4.45,-98.9073559
4.4505,-106.339937
4.451,-100.537994
4.4515,-96.5781434
4.452,-102.739768
4.4525,-104.660136
4.453,-98.0279284
4.4535,-107.095063
4.454,-102.718388
4.4545,-105.64048
4.455,-115.959704
4.4555,-98.2410441
4.456,-100.473828
4.4565,-106.500587
4.457,-105.756888
4.4575,-102.06343
4.458,-109.528397
4.4585,-111.370605
4.459,-99.0434478
4.4595,-98.0826709
4.46,-110.095648
4.4605,-116.311083
4.461,-101.958697
4.4615,-102.248975
4.462,-100.978994
4.4625,-100.72864
4.463,-102.038002
4.4635,-102.445367
4.464,-100.88233
4.4645,-94.8453824
4.465,-105.224229
4.4655,-102.237991
4.466,-101.487012
4.4665,-103.869042
4.467,-98.117638
4.4675,-102.215196
4.468,-109.368187
4.4685,-100.909632
4.469,-104.475351
4.4695,-112.401151
4.47,-117.116271
4.4705,-96.4495009
4.471,-106.063831
4.4715,-100.969378
4.472,-104.974777
4.4725,-105.352722
4.473,-106.082521
4.4735,-96.8849072
4.474,-97.5665449
4.4745,-98.6118778
4.475,-101.149681
4.4755,-110.686366
4.476,-100.414167
4.4765,-112.296014
4.477,-100.636831
4.4775,-100.771167
4.478,-105.168655
4.4785,-103.467844
4.479,-102.268218
4.4795,-96.0720598
4.48,-105.160532
4.4805,-102.22593
4.481,-103.578856
4.4815,-99.3608167
4.482,-114.908009
4.4825,-99.6419621
4.483,-96.5801001
4.4835,-101.314486
4.484,-101.31049
4.4845,-101.08772
4.485,-116.400334
4.4855,-102.595973
4.486,-104.165824
4.4865,-100.50736
4.487,-108.210963
4.4875,-105.508505
4.488,-99.2199235
4.4885,-103.279254
4.489,-99.7918381
4.4895,-113.634145
4.49,-100.718898
4.4905,-102.896162
4.491,-105.612895
4.4915,-99.9356679
4.492,-104.627925
4.4925,-99.2481796
4.493,-99.7006643
4.4935,-104.245932
4.494,-104.309344
4.4945,-107.500748
4.495,-100.708177
4.4955,-106.336917
4.496,-112.05435
4.4965,-105.295252
4.497,-101.551132
4.4975,-96.8670062
4.498,-98.4846533
4.4985,-95.964866
4.499,-100.875041
4.4995,-104.692991
4.5,-114.449493
4.5005,-105.807724
4.501,-110.228943
4.5015,-109.504037
4.502,-105.762692
4.5025,-97.0873282
4.503,-103.162288
4.5035,-122.565581
4.504,-101.868195
4.5045,-111.638647
4.505,-101.93027
4.5055,-102.380874
4.506,-118.462787
4.5065,-105.683963
4.507,-108.860105
4.5075,-117.723559
4.508,-101.107771
4.5085,-102.452471
4.509,-94.9123936
4.5095,-107.900754
4.51,-104.539171
4.5105,-101.34099
4.511,-99.7123281
4.5115,-107.972108
4.512,-102.328726
4.5125,-106.269956
4.513,-104.533048
4.5135,-106.386753
4.514,-110.592087
4.5145,-104.276775
4.515,-114.459232
4.5155,-104.331182
4.516,-99.675668
4.5165,-107.458501
4.517,-104.578197
4.5175,-99.9294021
4.518,-95.966449
4.5185,-105.918135
4.519,-107.086325
4.5195,-111.158586
4.52,-107.333118
4.5205,-108.85078
4.521,-95.9619135
4.5215,-101.233494
4.522,-103.27005
4.5225,-114.828188
4.523,-102.066804
4.5235,-97.9504958
4.524,-101.260284
4.5245,-101.172748
4.525,-100.07947
4.5255,-97.6382123
4.526,-102.185826
4.5265,-96.4705057
4.527,-94.8213477
4.5275,-103.469205
4.528,-105.690605
4.5285,-97.4696249
4.529,-100.315338
4.5295,-105.27262
4.53,-100.115012
4.5305,-99.2280815
4.531,-107.515433
4.5315,-103.758406
4.532,-106.89089
4.5325,-109.807236
4.533,-108.325291
4.5335,-108.858544
4.534,-99.4972676
4.5345,-99.1220628
4.535,-101.833867
4.5355,-103.163838
4.536,-102.446611
4.5365,-108.502654
4.537,-99.8275367
4.5375,-104.838699
4.538,-98.5110149
4.5385,-96.1147819
4.539,-106.574264
4.5395,-104.208964
4.54,-123.51556
4.5405,-104.35476
4.541,-101.075843
4.5415,-105.226754
4.542,-103.512506
4.5425,-105.427993
4.543,-112.962501
4.5435,-101.222958
4.544,-110.588483
4.5445,-104.502613
4.545,-105.255757
4.5455,-107.601833
4.546,-106.591138
4.5465,-103.377843
4.547,-106.54904
4.5475,-98.56842
4.548,-107.309425
4.5485,-114.645004
4.549,-105.532885
4.5495,-107.195157
4.55,-108.706028
4.5505,-109.575106
4.551,-99.2558699
4.5515,-102.747029
4.552,-128.870206
4.5525,-109.131462
4.553,-106.972053
4.5535,-97.4146537
4.554,-109.418095
4.5545,-101.152282
4.555,-115.983264
4.5555,-106.456591
4.556,-114.372187
4.5565,-99.9501646
4.557,-101.735588
4.5575,-107.402245
4.558,-100.593682
4.5585,-106.662174
4.559,-101.019199
4.5595,-99.7541492
4.56,-100.435778
4.5605,-106.321708
4.561,-94.4670284
4.5615,-102.188983
4.562,-126.38451
4.5625,-107.230031
4.563,-103.061239
4.5635,-100.515753
4.564,-98.0596529
4.5645,-103.232306
4.565,-103.025112
4.5655,-104.063179
4.566,-109.246602
4.5665,-106.58399
4.567,-112.386045
4.5675,-104.143426
4.568,-98.875491
4.5685,-115.16437
4.569,-98.0046405
4.5695,-112.561583
4.57,-104.35167
4.5705,-105.873107
4.571,-105.592743
4.5715,-113.566354
4.572,-103.14374
4.5725,-104.256644
4.573,-107.429355
4.5735,-106.715023
4.574,-101.383578
4.5745,-108.628032
4.575,-100.823206
4.5755,-105.733626
4.576,-101.091258
4.5765,-109.556201
4.577,-105.107293
4.5775,-110.123121
4.578,-110.120291
4.5785,-103.950595
4.579,-96.3487399
4.5795,-109.60962
4.58,-99.1495057
4.5805,-99.3787984
4.581,-100.439809
4.5815,-112.390229
4.582,-99.8220292
4.5825,-98.4840769
4.583,-106.786097
4.5835,-105.727747
4.584,-108.081282
4.5845,-102.056271
4.585,-103.221068
4.5855,-105.918473
4.586,-107.374466
4.5865,-98.7925714
4.587,-101.273173
4.5875,-96.846695
4.588,-101.750247
4.5885,-116.826208
4.589,-108.381165
4.5895,-100.553001
4.59,-100.099495
4.5905,-106.641696
4.591,-101.181536
4.5915,-97.2923151
4.592,-99.8767143
4.5925,-102.169252
4.593,-101.942506
4.5935,-105.985799
4.594,-104.698079
4.5945,-102.386673
4.595,-101.238706
4.5955,-102.630662
4.596,-101.85146
4.5965,-98.1576983
4.597,-100.702479
4.5975,-113.735846
4.598,-109.131874
4.5985,-93.5512185
4.599,-97.5480422
4.5995,-102.752214
4.6,-105.29008
4.6005,-105.941169
4.601,-112.556008
4.6015,-121.834679
4.602,-96.1696104
4.6025,-101.747286
4.603,-102.120682
4.6035,-98.6611883
4.604,-115.028216
4.6045,-106.858342
4.605,-110.356174
4.6055,-97.7948541
4.606,-103.708512
4.6065,-101.464722
4.607,-96.4588846
4.6075,-102.897599
4.608,-111.451651
4.6085,-95.1506921
4.609,-108.219388
4.6095,-111.522613
4.61,-102.31984
4.6105,-98.2741206
4.611,-102.050327
4.6115,-112.200845
4.612,-107.454572
4.6125,-96.0000668
4.613,-111.727216
4.6135,-104.679016
4.614,-102.047586
4.6145,-101.547111
4.615,-98.2196903
4.6155,-99.8036166
4.616,-108.786882
4.6165,-102.381527
4.617,-99.7472367
4.6175,-97.7681303
4.618,-114.872487
4.6185,-101.979725
4.619,-98.4341559
4.6195,-102.637249
4.62,-105.524523
4.6205,-128.491137
4.621,-112.209881
4.6215,-122.439999
4.622,-101.522441
4.6225,-108.059693
4.623,-115.725359
4.6235,-102.805323
4.624,-107.28028
4.6245,-108.838041
4.625,-102.436352
4.6255,-111.607784
4.626,-97.5940703
4.6265,-99.4730861
4.627,-112.998906
4.6275,-103.260352
4.628,-117.308235
4.6285,-105.318141
4.629,-106.038698
4.6295,-108.156389
4.63,-102.533265
4.6305,-106.876757
4.631,-104.497404
4.6315,-105.427158
4.632,-99.1880244
4.6325,-98.9540567
4.633,-99.8654264
4.6335,-101.141979
4.634,-102.21931
4.6345,-102.362116
4.635,-103.972943
4.6355,-103.126858
4.636,-101.540265
4.6365,-98.4384
4.637,-116.769328
4.6375,-100.202239
4.638,-100.681356
4.6385,-101.19555
4.639,-110.892217
4.6395,-100.583985
4.64,-105.714369
4.6405,-110.413646
4.641,-96.2059445
4.6415,-100.264675
4.642,-101.607214
4.6425,-100.493234
4.643,-98.5310001
4.6435,-104.318478
4.644,-100.490428
4.6445,-99.0801776
4.645,-99.4869777
4.6455,-103.493432
4.646,-103.477411
4.6465,-96.0199123
4.647,-104.962491
4.6475,-98.4307186
4.648,-108.134013
4.6485,-105.370691
4.649,-102.651143
4.6495,-99.1180127
4.65,-101.667069
4.6505,-98.649708
4.651,-104.620511
